year,conference,Rk,School,G,W,L,W%,,ORtg,DRtg,NRtg,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,SRS,SOS,Pace
2024,Atlantic 10,10,Fordham,33,4,6,0.394,,99.8,102.5,-2.7,24.2,60.4,0.4,8.0,25.5,0.315,0.467,14.1,21.2,0.662,13.0,37.1,12.7,8.0,4.7,12.9,20.2,72.4,-0.46,1.48,69.3
2024,Atlantic 10,11,La Salle,33,3,10,0.485,,106.4,106.9,-0.6,26.6,61.8,0.43,8.5,24.6,0.346,0.499,11.0,15.2,0.723,10.2,34.6,14.7,6.3,3.3,9.6,16.7,73.1,-1.62,0.85,67.3
2024,Atlantic 10,12,Rhode Island,32,3,8,0.375,,105.2,110.7,-5.5,25.8,56.3,0.459,6.5,18.7,0.349,0.517,14.4,22.3,0.647,10.4,36.8,12.8,4.7,3.1,12.6,16.9,76.3,-2.26,2.87,69.0
2024,Atlantic 10,13,Davidson,32,4,8,0.469,,104.7,101.5,3.2,24.5,56.8,0.431,7.3,23.4,0.314,0.496,13.8,18.8,0.733,9.2,34.7,12.6,6.5,3.5,10.6,16.0,67.9,3.63,3.3,65.9
2024,Atlantic 10,14,Saint Louis,33,3,9,0.394,,107.4,113.8,-6.4,25.6,56.8,0.451,7.8,21.4,0.367,0.52,15.9,21.2,0.75,8.7,33.5,12.9,6.1,3.1,11.8,18.1,79.4,-1.57,4.15,69.8
2024,Atlantic 10,15,George Washington,32,1,9,0.469,,106.2,106.8,-0.6,26.3,59.4,0.442,9.0,24.9,0.361,0.518,15.3,20.4,0.746,9.2,36.9,12.3,5.9,4.8,12.4,14.5,77.3,-1.03,-0.06,70.4
2025,Atlantic 10,1,George Mason,36,7,6,0.75,,106.9,95.7,11.2,24.1,53.0,0.455,6.9,19.6,0.355,0.521,16.0,22.4,0.714,10.1,36.4,12.7,7.6,3.3,12.9,16.5,63.8,7.2,0.83,65.3
2025,Atlantic 10,2,VCU,35,7,3,0.8,,115.1,94.0,21.0,26.5,59.7,0.445,9.6,28.6,0.336,0.526,14.2,19.1,0.743,13.2,38.2,15.0,8.1,5.4,11.3,18.1,62.9,14.45,1.3,66.6
2025,Atlantic 10,3,Dayton,34,6,5,0.676,,112.4,105.5,6.8,25.7,56.2,0.458,8.3,23.1,0.361,0.532,15.7,21.1,0.742,9.7,34.1,15.2,7.1,3.5,10.4,15.7,70.8,8.14,4.05,66.1
2025,Atlantic 10,4,Loyola (IL),37,7,5,0.676,,108.0,101.4,6.7,26.3,57.4,0.458,8.5,24.6,0.346,0.532,12.5,18.5,0.675,9.9,35.3,16.0,6.2,4.6,11.8,17.7,69.0,3.41,0.19,67.4
2025,Atlantic 10,5,St. Joseph's,35,4,6,0.629,,109.0,99.7,9.3,25.9,59.1,0.438,9.2,27.5,0.335,0.516,14.0,18.8,0.746,10.6,37.1,14.6,6.5,5.6,11.3,14.4,68.6,7.28,0.85,68.4
2025,Atlantic 10,6,Saint Louis,34,4,9,0.559,,107.8,103.3,4.4,26.4,55.5,0.477,9.8,27.8,0.352,0.565,11.6,17.0,0.686,7.6,35.2,15.0,6.4,3.1,12.7,14.7,71.3,3.04,2.04,68.5
2025,Atlantic 10,7,George Washington,34,5,6,0.618,,107.2,100.2,7.0,25.0,56.1,0.446,7.4,23.5,0.317,0.512,15.7,22.6,0.694,10.8,35.0,13.9,8.9,3.1,12.6,15.0,68.4,2.0,-1.7,67.5
2025,Atlantic 10,8,St. Bonaventure,34,7,6,0.647,,104.7,99.5,5.2,25.1,56.4,0.444,6.2,19.9,0.312,0.499,12.3,16.9,0.729,9.4,33.7,11.0,7.5,3.2,10.4,13.4,65.2,2.92,0.07,65.3
2025,Atlantic 10,9,Duquesne,32,2,8,0.406,,104.8,102.1,2.7,24.8,57.4,0.433,8.4,24.6,0.341,0.505,11.1,17.0,0.651,11.7,34.1,13.8,7.1,4.3,12.1,17.6,67.3,1.18,0.89,65.4
2025,Atlantic 10,10,UMass,32,4,7,0.375,,101.2,104.0,-2.9,26.3,64.2,0.41,5.8,20.6,0.281,0.455,14.6,21.9,0.664,14.3,39.7,12.9,7.8,4.8,11.7,18.1,75.0,-3.08,0.15,71.0
2025,Atlantic 10,11,Rhode Island,31,1,9,0.581,,108.3,104.2,4.1,26.7,57.5,0.465,7.6,21.7,0.351,0.531,17.0,24.5,0.694,10.0,37.4,13.9,5.9,3.4,12.9,16.4,75.1,1.06,-0.91,71.2
2025,Atlantic 10,12,Davidson,33,4,7,0.515,,109.0,106.3,2.7,26.0,57.3,0.454,8.1,23.8,0.338,0.525,12.4,16.6,0.746,8.1,33.2,14.9,5.7,2.5,9.6,14.8,70.7,1.02,0.46,66.6
2025,Atlantic 10,13,La Salle,33,2,10,0.424,,103.1,106.9,-3.9,25.6,62.0,0.413,7.0,20.8,0.336,0.469,13.8,19.0,0.726,11.9,36.9,11.8,7.2,3.5,10.7,15.8,74.7,-3.64,1.02,69.6
2025,Atlantic 10,14,Richmond,32,2,11,0.313,,100.7,108.5,-7.8,22.8,54.5,0.418,7.8,24.9,0.314,0.489,13.4,16.9,0.792,6.5,31.1,11.7,6.0,2.1,10.2,17.5,71.9,-5.48,1.45,64.8
2025,Atlantic 10,15,Fordham,33,2,10,0.364,,104.2,109.3,-5.1,25.8,60.8,0.423,8.2,25.3,0.325,0.491,14.5,20.2,0.719,12.1,36.3,13.7,7.6,3.5,13.2,18.7,78.0,-4.44,0.59,70.5
2015,ACC,1,Virginia,34,11,1,0.882,,110.8,87.2,23.6,23.6,51.7,0.457,5.0,14.2,0.352,0.506,13.1,18.1,0.726,10.5,36.2,12.6,5.5,4.2,9.3,14.2,51.5,21.73,7.81,58.6
2015,ACC,2,Duke,39,9,2,0.897,,119.4,96.7,22.8,28.2,56.2,0.502,7.3,18.8,0.387,0.566,15.6,22.4,0.699,11.4,36.8,15.1,7.1,3.8,10.8,15.6,64.2,24.97,9.87,65.9
2015,ACC,3,Notre Dame,38,7,2,0.842,,120.4,101.6,18.9,27.6,54.2,0.509,7.9,20.4,0.39,0.583,14.8,19.9,0.742,8.2,32.4,15.2,6.7,3.6,9.4,14.2,65.8,19.23,7.02,63.7
2015,ACC,4,Louisville,36,7,3,0.75,,104.5,90.7,13.8,24.4,56.9,0.429,5.5,17.9,0.307,0.477,14.7,22.0,0.668,12.6,37.5,11.6,7.9,5.3,11.3,17.3,59.8,18.12,8.98,65.6
2015,ACC,5,UNC,38,7,4,0.684,,111.6,98.9,12.7,28.9,60.8,0.476,4.8,13.5,0.358,0.516,15.0,21.4,0.701,13.8,40.6,17.4,6.6,4.2,12.7,19.4,68.8,20.63,11.76,69.2
2015,ACC,6,Miami (FL),38,8,4,0.658,,107.3,99.5,7.8,23.1,54.0,0.428,7.7,21.5,0.358,0.499,14.3,19.2,0.746,9.9,34.7,12.8,5.5,3.3,10.1,15.6,63.3,12.0,7.05,62.5
2015,ACC,7,NC State,36,5,5,0.611,,108.0,101.2,6.8,24.9,57.1,0.436,6.6,18.4,0.357,0.493,13.9,20.2,0.686,12.1,38.0,11.5,3.8,5.1,10.4,17.7,65.8,14.11,9.72,64.5
2015,ACC,8,Syracuse,31,4,7,0.581,,101.5,95.2,6.3,24.6,57.3,0.43,5.0,16.6,0.301,0.474,13.4,20.3,0.66,12.0,36.6,15.1,8.3,5.1,11.9,15.2,63.4,11.91,7.68,66.1
2015,ACC,9,Clemson,31,3,7,0.516,,99.1,98.3,0.9,22.2,54.4,0.409,5.5,18.5,0.299,0.46,12.7,18.7,0.682,11.9,36.2,10.6,5.4,4.8,11.8,16.2,62.2,7.73,7.18,62.8
2015,ACC,10,Florida State,33,3,7,0.515,,100.6,101.1,-0.5,23.1,50.6,0.457,4.5,14.2,0.313,0.501,15.9,23.7,0.669,9.9,33.6,11.5,5.5,4.8,14.5,18.5,67.0,6.69,7.02,65.7
2015,ACC,11,Pitt,34,2,8,0.559,,108.4,106.1,2.3,24.6,54.9,0.447,4.8,14.2,0.339,0.491,13.1,19.1,0.685,12.0,33.4,16.5,4.9,2.8,9.9,17.8,65.6,8.45,7.36,61.2
2015,ACC,12,Wake Forest,32,2,10,0.406,,99.5,103.9,-4.4,23.8,56.5,0.421,6.4,19.2,0.336,0.478,15.0,23.5,0.638,11.7,37.5,14.1,6.5,3.8,13.4,18.1,72.1,4.62,7.68,68.6
2015,ACC,13,Boston College,32,2,7,0.406,,101.4,103.9,-2.5,23.2,52.1,0.445,6.5,19.9,0.324,0.507,12.9,18.3,0.705,8.2,30.7,13.2,5.7,2.7,12.2,19.0,67.4,6.32,7.94,63.9
2015,ACC,14,Georgia Tech,31,2,9,0.387,,97.4,99.4,-2.0,23.7,58.1,0.408,4.2,15.8,0.267,0.444,11.7,18.1,0.648,14.3,38.3,11.7,5.7,3.4,12.7,16.6,64.6,7.16,8.45,63.9
2015,ACC,15,Virginia Tech,33,0,11,0.333,,101.2,107.4,-6.2,23.6,52.9,0.446,7.3,18.8,0.389,0.515,10.8,16.9,0.64,8.3,29.6,12.0,4.4,2.9,11.7,18.1,69.4,1.29,5.32,64.1
2016,ACC,1,UNC,40,6,5,0.825,,118.0,99.8,18.2,30.9,64.0,0.482,5.6,17.1,0.327,0.526,15.4,20.7,0.747,14.2,40.6,17.7,6.7,4.4,10.8,18.0,70.0,23.44,10.69,70.2
2016,ACC,2,Miami (FL),35,6,5,0.771,,113.3,101.5,11.8,25.9,54.1,0.479,6.9,18.4,0.375,0.542,16.5,22.1,0.749,9.4,34.5,12.5,6.1,3.6,10.9,16.6,67.4,18.52,10.69,66.2
2016,ACC,3,Virginia,37,5,6,0.784,,115.0,97.3,17.7,26.1,53.1,0.491,6.1,15.1,0.402,0.548,12.8,17.0,0.752,8.7,32.1,14.9,5.4,3.2,9.3,16.1,60.1,22.04,11.12,61.5
2016,ACC,4,Louisville,31,4,7,0.742,,112.9,92.1,20.8,27.9,59.6,0.469,6.0,17.3,0.347,0.519,13.1,19.0,0.69,13.4,38.2,13.5,7.2,4.8,11.4,19.3,61.1,21.57,7.74,66.4
2016,ACC,5,Duke,36,5,4,0.694,,117.7,105.2,12.5,27.3,59.3,0.46,9.1,23.6,0.385,0.537,17.4,24.1,0.723,11.8,36.0,13.3,6.3,4.3,9.8,16.8,72.5,19.23,10.59,68.4
2016,ACC,6,Notre Dame,36,5,5,0.667,,115.2,108.3,6.9,27.0,56.7,0.476,7.3,19.4,0.374,0.54,13.8,18.6,0.742,10.6,35.1,13.3,5.5,4.0,10.0,15.1,70.6,14.1,9.57,65.0
2016,ACC,7,Clemson,31,3,8,0.548,,108.5,100.4,8.0,24.3,55.6,0.437,7.7,21.9,0.351,0.506,13.4,18.5,0.723,10.3,34.7,13.3,5.8,5.2,10.2,16.5,64.5,12.03,6.87,63.7
2016,ACC,8,Virginia Tech,35,4,7,0.571,,105.7,102.3,3.4,25.0,55.8,0.449,5.7,16.4,0.348,0.5,19.2,27.5,0.697,10.6,35.1,12.2,5.4,3.6,12.8,19.2,72.6,9.93,7.53,69.7
2016,ACC,9,Pitt,33,3,6,0.636,,112.2,100.6,11.6,26.6,58.2,0.458,6.2,17.8,0.346,0.511,15.6,20.8,0.752,12.6,38.1,16.6,4.9,3.7,11.6,17.6,67.3,15.47,8.75,66.4
2016,ACC,10,Syracuse,37,3,8,0.622,,106.7,99.3,7.4,23.9,56.2,0.425,8.5,23.7,0.36,0.501,13.7,19.9,0.688,12.0,35.6,13.3,8.1,4.4,11.9,16.2,65.1,14.62,9.75,64.9
2016,ACC,11,Florida State,34,4,8,0.588,,108.2,102.6,5.5,27.9,60.1,0.464,6.5,19.0,0.341,0.518,15.8,22.7,0.695,11.4,37.0,13.3,7.1,4.1,13.0,19.3,74.0,12.16,8.16,71.8
2016,ACC,12,Georgia Tech,36,5,8,0.583,,109.0,105.2,3.8,26.8,59.7,0.449,5.9,16.6,0.357,0.498,13.7,18.9,0.722,13.0,38.8,13.5,4.4,4.2,11.2,17.9,70.7,12.51,9.95,67.0
2016,ACC,13,NC State,33,3,8,0.485,,109.2,108.1,1.1,26.2,60.6,0.433,6.3,18.0,0.348,0.485,16.5,23.5,0.699,13.8,39.6,11.6,4.5,4.3,11.1,16.9,74.4,9.83,9.04,68.3
2016,ACC,14,Wake Forest,31,3,9,0.355,,102.1,109.0,-6.9,25.6,58.2,0.44,6.3,19.9,0.316,0.494,16.6,25.1,0.66,12.2,38.3,14.0,5.9,4.5,14.5,20.9,79.0,5.53,10.53,71.9
2016,ACC,15,Boston College,32,0,10,0.219,,91.0,104.9,-13.8,22.4,54.7,0.409,7.2,22.3,0.324,0.475,9.2,14.1,0.65,7.6,31.0,12.8,5.7,2.9,13.5,18.1,70.5,-1.61,7.67,67.0
2017,ACC,1,UNC,40,6,5,0.825,,116.0,97.0,19.0,30.7,65.8,0.466,7.1,20.0,0.355,0.519,16.1,22.9,0.701,15.8,43.7,18.1,7.1,3.5,11.8,17.8,70.6,24.84,11.76,72.6
2017,ACC,2,Florida State,35,3,6,0.743,,113.1,99.3,13.8,29.6,61.3,0.483,6.7,19.2,0.347,0.537,16.2,23.5,0.689,11.7,37.8,14.6,7.4,5.1,11.9,19.5,72.1,18.87,8.87,72.6
2017,ACC,3,Louisville,34,5,5,0.735,,112.0,95.6,16.4,28.0,61.3,0.457,7.0,19.7,0.355,0.514,14.3,20.8,0.686,13.4,39.5,13.6,6.7,5.5,11.0,19.2,66.0,22.47,11.15,68.5
2017,ACC,4,Notre Dame,36,5,4,0.722,,113.8,102.0,11.8,27.2,59.4,0.458,9.3,24.1,0.384,0.536,13.6,17.0,0.8,9.3,33.7,15.7,7.1,3.7,9.5,14.8,69.3,17.81,9.78,67.7
2017,ACC,5,Duke,37,4,6,0.757,,115.7,100.5,15.2,27.5,57.9,0.475,8.4,22.2,0.378,0.548,17.4,22.8,0.762,10.5,36.2,13.1,6.1,4.6,11.4,18.2,70.2,21.56,10.91,69.9
2017,ACC,6,Virginia,34,7,5,0.676,,107.9,92.1,15.9,24.7,53.6,0.46,6.8,17.7,0.385,0.524,9.9,13.9,0.709,8.7,32.9,13.9,5.6,4.1,9.5,16.4,56.4,20.63,10.93,60.3
2017,ACC,7,Miami (FL),33,4,6,0.636,,106.3,98.7,7.6,24.6,54.5,0.452,6.3,17.8,0.356,0.51,13.4,18.7,0.718,11.0,35.6,11.8,6.5,3.8,12.6,15.5,64.1,14.48,9.57,64.7
2017,ACC,8,Syracuse,34,2,8,0.559,,111.6,104.0,7.7,26.3,57.4,0.458,8.8,23.3,0.379,0.535,14.9,20.1,0.739,10.7,34.8,15.6,8.1,4.7,12.3,15.9,71.1,13.7,8.47,67.9
2017,ACC,9,Virginia Tech,33,4,6,0.667,,112.5,106.3,6.3,26.9,54.9,0.489,8.8,21.8,0.403,0.569,16.5,22.5,0.737,7.3,32.4,15.1,4.0,2.8,12.1,16.5,74.7,12.77,8.38,69.8
2017,ACC,10,Wake Forest,33,5,8,0.576,,115.5,109.3,6.1,28.0,59.2,0.472,8.1,21.1,0.385,0.541,18.8,24.1,0.779,10.6,36.3,15.5,5.5,3.7,11.8,20.2,78.4,14.19,9.8,71.7
2017,ACC,11,Georgia Tech,37,3,10,0.568,,97.0,96.1,0.9,24.6,56.2,0.438,4.6,13.9,0.331,0.479,13.6,20.0,0.682,9.6,35.9,15.4,6.6,6.0,13.4,16.0,66.8,7.82,8.21,69.3
2017,ACC,12,Clemson,33,3,7,0.515,,110.0,105.2,4.8,26.4,58.8,0.449,7.2,20.3,0.357,0.511,14.8,20.2,0.731,11.1,34.1,12.5,7.1,3.9,10.7,15.2,71.5,13.22,9.98,67.7
2017,ACC,13,NC State,32,2,8,0.469,,107.1,109.8,-2.8,27.8,59.3,0.468,7.1,19.8,0.356,0.527,15.0,21.5,0.7,10.3,36.3,14.3,5.1,4.4,13.4,18.2,79.6,6.09,8.09,71.9
2017,ACC,14,Pitt,33,2,8,0.485,,106.8,109.5,-2.7,24.5,55.3,0.442,8.0,22.1,0.361,0.514,16.0,21.8,0.733,9.5,35.1,14.3,3.8,3.4,12.0,16.6,74.7,9.25,11.06,67.2
2017,ACC,15,Boston College,32,0,9,0.281,,100.0,108.1,-8.1,26.3,58.8,0.448,8.0,21.4,0.374,0.516,11.8,17.4,0.68,9.1,35.0,14.8,5.6,2.7,14.6,18.7,78.4,2.2,8.08,72.5
2018,ACC,1,Virginia,34,10,1,0.912,,110.5,88.8,21.6,24.9,54.2,0.46,7.3,19.0,0.383,0.527,10.0,13.3,0.754,8.3,32.3,13.5,6.8,3.6,8.5,14.1,54.0,22.2,9.05,60.6
2018,ACC,2,Duke,37,6,5,0.784,,118.6,97.9,20.7,30.4,61.8,0.492,8.4,22.5,0.372,0.559,15.2,21.4,0.71,13.4,41.1,17.5,7.4,5.0,12.4,15.5,69.6,24.43,9.7,70.6
2018,ACC,3,Clemson,35,4,6,0.714,,108.5,96.9,11.6,25.7,56.3,0.456,8.2,22.5,0.366,0.529,14.2,18.9,0.755,8.9,35.9,13.2,5.7,4.8,11.8,16.1,65.9,17.16,9.25,67.5
2018,ACC,4,Miami (FL),32,8,4,0.688,,107.9,99.4,8.6,27.3,58.8,0.465,7.7,21.2,0.364,0.531,11.3,17.1,0.662,9.9,34.8,13.3,6.6,4.1,11.5,16.2,67.9,12.83,6.96,67.8
2018,ACC,5,UNC,37,6,5,0.703,,113.4,101.8,11.5,29.9,65.3,0.457,8.2,22.9,0.359,0.52,13.6,18.3,0.743,13.8,42.4,18.2,5.8,4.1,12.0,15.9,73.3,20.07,11.78,71.7
2018,ACC,6,NC State,33,4,5,0.636,,112.3,103.7,8.6,29.2,62.2,0.47,8.0,21.4,0.372,0.534,14.8,21.3,0.696,12.2,35.6,16.1,7.4,3.7,12.1,18.5,75.1,12.91,6.7,72.1
2018,ACC,7,Virginia Tech,33,6,5,0.636,,113.0,102.2,10.8,28.2,56.5,0.499,8.8,22.6,0.388,0.577,14.6,20.6,0.709,7.5,32.7,16.4,5.8,2.2,12.0,15.8,72.2,14.35,6.71,69.9
2018,ACC,8,Florida State,35,4,7,0.657,,109.5,99.6,10.0,28.4,60.7,0.468,7.8,22.3,0.35,0.532,15.5,22.5,0.691,11.4,37.8,14.9,6.9,5.3,13.0,18.6,72.9,15.78,8.5,72.2
2018,ACC,9,Louisville,36,4,7,0.611,,106.9,99.5,7.4,26.9,59.4,0.453,7.8,20.9,0.371,0.518,14.0,19.0,0.736,9.9,36.6,13.6,7.0,6.0,11.8,16.3,70.4,14.3,9.07,69.7
2018,ACC,10,Notre Dame,36,5,7,0.583,,111.5,102.1,9.4,26.3,59.2,0.443,8.3,23.3,0.358,0.514,14.1,18.6,0.758,10.7,36.8,14.4,5.8,3.6,9.9,13.1,68.6,13.64,7.92,66.5
2018,ACC,11,Syracuse,37,4,6,0.622,,102.4,98.0,4.4,22.5,53.9,0.417,5.6,17.7,0.318,0.469,16.1,21.8,0.736,11.9,37.2,10.7,7.0,5.4,12.4,16.5,63.8,12.89,10.02,64.2
2018,ACC,12,Boston College,35,2,11,0.543,,107.7,105.2,2.5,27.1,60.1,0.45,8.5,23.7,0.359,0.521,13.7,18.5,0.741,10.5,36.9,14.1,5.0,3.1,12.6,16.3,74.6,9.0,7.2,70.1
2018,ACC,13,Georgia Tech,32,1,10,0.406,,98.3,101.7,-3.3,23.5,55.3,0.425,4.9,15.3,0.318,0.469,13.7,19.3,0.713,10.4,33.9,12.8,6.9,5.3,12.8,16.7,67.9,5.25,7.46,66.5
2018,ACC,14,Wake Forest,31,3,8,0.355,,104.9,106.4,-1.5,25.8,58.9,0.439,7.8,20.8,0.374,0.505,13.9,18.8,0.738,10.9,35.7,13.9,5.8,3.5,13.1,19.5,74.4,7.76,8.79,69.9
2018,ACC,15,Pitt,32,0,10,0.25,,93.7,109.3,-15.6,21.2,52.3,0.405,8.1,24.8,0.325,0.482,11.6,16.7,0.695,7.7,31.5,12.4,4.3,3.5,13.8,17.3,72.4,-1.87,8.48,65.7
2019,ACC,1,UNC,36,11,1,0.806,,112.7,96.1,16.5,31.1,66.9,0.464,8.7,23.9,0.362,0.529,15.0,20.2,0.743,13.3,44.1,18.8,7.0,3.3,13.1,17.0,73.2,23.94,11.35,75.9
2019,ACC,2,Virginia,38,10,1,0.921,,116.3,91.3,24.9,25.6,54.1,0.474,8.4,21.4,0.395,0.552,11.7,15.7,0.744,9.0,34.9,14.3,5.6,3.9,9.0,14.3,56.1,25.46,10.15,60.8
2019,ACC,3,Duke,38,7,2,0.842,,112.6,92.3,20.3,30.4,63.6,0.478,7.3,23.8,0.308,0.536,14.5,21.1,0.686,13.0,41.2,15.9,9.1,6.8,12.8,15.7,67.8,26.9,11.98,73.2
2019,ACC,4,Florida State,37,6,4,0.784,,106.3,95.3,11.0,25.9,58.7,0.442,7.4,22.1,0.332,0.505,15.6,21.0,0.744,11.3,37.6,12.8,7.2,4.4,13.3,19.1,67.2,17.99,10.26,69.5
2019,ACC,5,Virginia Tech,35,5,5,0.743,,113.3,95.6,17.7,25.5,54.3,0.47,9.3,23.7,0.394,0.556,13.2,17.3,0.761,8.9,32.6,15.2,6.7,2.2,11.2,15.2,62.1,19.28,7.79,64.4
2019,ACC,6,Louisville,34,5,6,0.588,,107.4,98.4,9.0,25.1,57.9,0.434,8.6,25.3,0.342,0.509,15.7,20.2,0.777,10.1,38.1,13.5,4.4,2.9,12.1,17.4,68.4,17.28,11.04,68.4
2019,ACC,7,Syracuse,34,6,4,0.588,,103.4,98.0,5.4,23.8,56.1,0.424,8.1,24.2,0.333,0.496,14.1,20.6,0.685,10.7,34.5,12.0,8.2,4.8,12.4,17.3,66.1,13.73,10.09,67.2
2019,ACC,8,Clemson,34,4,6,0.588,,102.2,95.0,7.2,24.5,54.6,0.449,6.4,19.4,0.328,0.507,13.4,18.3,0.732,9.1,35.4,12.1,6.6,4.5,13.2,16.2,63.9,13.85,8.99,67.3
2019,ACC,9,NC State,36,4,6,0.667,,110.7,98.7,12.1,29.5,64.4,0.458,8.1,23.1,0.352,0.52,13.0,18.4,0.708,13.5,38.6,15.0,7.1,3.8,12.5,19.2,71.3,14.94,6.22,71.8
2019,ACC,10,Georgia Tech,32,3,9,0.438,,95.5,97.3,-1.8,23.6,53.6,0.44,5.5,17.9,0.307,0.492,12.7,18.4,0.689,8.2,33.6,13.5,6.9,5.2,14.3,17.5,66.6,6.93,8.15,68.1
2019,ACC,11,Boston College,31,2,8,0.452,,101.9,104.7,-2.8,24.8,58.3,0.425,7.0,22.2,0.317,0.485,14.3,20.4,0.698,10.7,36.7,12.3,5.1,3.3,12.2,16.4,72.8,5.83,7.76,68.4
2019,ACC,12,Miami (FL),32,0,10,0.438,,104.3,103.3,1.0,25.2,57.8,0.435,8.4,25.2,0.333,0.507,13.1,17.8,0.735,9.1,33.2,12.9,6.6,3.1,11.6,14.5,71.1,9.39,8.7,68.5
2019,ACC,13,Wake Forest,31,1,10,0.355,,98.6,109.1,-10.5,23.0,58.5,0.394,6.4,20.6,0.308,0.448,15.9,22.0,0.725,12.9,37.9,10.6,4.8,2.5,13.5,17.9,75.6,1.21,8.47,68.8
2019,ACC,14,Notre Dame,33,1,9,0.424,,103.3,103.8,-0.5,23.5,59.8,0.393,8.2,26.2,0.315,0.462,13.4,18.0,0.744,11.2,36.6,12.8,5.4,4.5,9.3,13.8,69.0,7.97,8.28,66.4
2019,ACC,15,Pitt,33,0,11,0.424,,101.1,99.4,1.7,23.3,55.8,0.418,6.8,20.6,0.331,0.479,16.5,23.6,0.697,11.6,36.7,11.7,6.9,3.8,13.6,18.5,68.7,7.88,6.69,68.6
2021,ACC,1,Virginia,25,6,3,0.72,,111.5,99.0,12.6,25.2,53.0,0.474,8.5,22.6,0.375,0.554,9.4,11.5,0.816,6.5,31.6,13.8,4.9,4.4,9.2,12.9,60.5,15.27,7.59,60.8
2021,ACC,2,Florida State,25,3,4,0.72,,109.1,97.8,11.3,27.7,58.4,0.474,7.7,20.4,0.376,0.54,14.0,19.0,0.741,10.9,36.7,14.5,7.3,5.1,14.4,18.4,69.2,17.12,9.16,70.0
2021,ACC,3,Georgia Tech,26,4,5,0.654,,107.8,100.8,7.0,27.8,58.2,0.477,7.4,21.2,0.348,0.54,12.0,16.5,0.726,7.9,30.3,15.8,9.1,3.5,11.2,15.8,70.0,12.79,7.91,67.9
2021,ACC,4,Clemson,24,2,5,0.667,,99.5,94.9,4.6,23.4,55.1,0.425,8.3,23.9,0.345,0.5,9.8,12.8,0.769,8.6,32.6,13.3,6.1,2.9,12.6,15.6,61.9,12.49,9.49,64.9
2021,ACC,5,UNC,29,3,7,0.621,,104.8,97.4,7.4,27.6,63.0,0.439,5.6,17.6,0.318,0.483,14.4,21.5,0.668,15.7,42.8,15.3,7.0,4.7,14.6,16.8,69.9,14.79,9.52,71.8
2021,ACC,6,Duke,24,3,6,0.542,,108.8,102.1,6.7,28.8,61.6,0.468,8.4,23.8,0.352,0.536,10.0,14.4,0.691,11.2,35.5,16.3,8.2,4.5,12.8,17.1,71.3,13.04,8.33,69.1
2021,ACC,7,NC State,25,5,5,0.56,,106.2,101.7,4.6,26.8,57.0,0.471,6.7,18.6,0.36,0.529,12.4,17.7,0.702,9.8,32.6,13.1,8.1,4.2,12.8,16.0,69.7,9.6,6.48,68.2
2021,ACC,8,Syracuse,28,2,7,0.643,,107.5,100.8,6.7,26.5,60.0,0.442,8.5,24.2,0.35,0.512,13.3,17.0,0.782,10.2,35.4,15.0,8.1,5.0,11.3,14.6,70.1,13.27,8.59,69.3
2021,ACC,9,Virginia Tech,22,3,3,0.682,,106.7,97.7,9.0,25.4,56.4,0.45,8.2,23.1,0.354,0.523,13.1,18.8,0.698,9.3,34.5,14.2,4.8,3.9,11.6,16.5,66.0,12.59,6.5,66.4
2021,ACC,10,Louisville,20,4,4,0.65,,102.3,100.1,2.2,24.7,57.3,0.431,5.4,17.4,0.308,0.478,13.2,18.4,0.717,11.3,38.2,11.1,4.8,1.9,11.5,16.9,66.5,10.35,8.9,66.0
2021,ACC,11,Notre Dame,26,4,8,0.423,,107.9,110.3,-2.5,26.1,56.9,0.459,9.1,24.7,0.368,0.539,11.4,14.7,0.773,7.2,33.4,14.9,4.3,3.9,10.6,12.8,74.3,7.73,9.38,67.4
2021,ACC,12,Pitt,22,3,5,0.455,,103.9,102.3,1.5,25.2,58.3,0.432,6.5,19.4,0.338,0.488,14.3,21.5,0.664,12.7,38.3,14.6,6.0,3.8,12.6,17.3,70.1,7.8,6.75,68.5
2021,ACC,13,Miami (FL),27,1,8,0.37,,97.2,103.8,-6.6,24.0,56.4,0.425,5.6,18.8,0.295,0.474,13.0,18.5,0.7,9.5,35.0,11.3,6.6,3.9,12.6,12.3,71.0,3.23,7.75,68.0
2021,ACC,14,Wake Forest,22,1,9,0.273,,97.7,106.1,-8.4,22.8,55.5,0.41,8.9,25.5,0.347,0.49,11.9,16.3,0.727,9.0,32.6,11.5,6.2,2.2,13.6,16.6,72.0,1.72,8.06,67.4
2021,ACC,15,Boston College,20,0,7,0.2,,98.7,110.0,-11.3,25.0,59.3,0.422,9.0,27.3,0.33,0.498,12.4,17.6,0.702,9.2,33.3,11.5,7.2,3.9,13.7,16.2,79.5,0.82,8.97,71.8
2022,ACC,1,Duke,39,9,2,0.821,,117.0,99.1,18.0,29.7,60.4,0.491,7.9,21.6,0.366,0.557,12.8,17.3,0.738,10.5,37.9,16.5,6.4,5.6,10.3,13.6,67.8,19.55,7.26,68.2
2022,ACC,2,UNC,39,8,3,0.744,,109.7,100.4,9.3,27.6,61.8,0.447,8.4,23.5,0.358,0.515,14.3,18.7,0.764,11.5,41.3,14.9,5.2,3.9,11.7,14.5,71.3,15.5,8.89,70.3
